    45.910    38.080    34.930    31.150         *         *    39.557    -1.063    39.555    -1.138     0.000     0.023     0.002     0.975     0.001     0.000     4.000
         *         *         *    55.870    53.680    64.940    46.067     2.914    46.999     3.005     0.038     0.327     0.020     0.000     0.614     0.000     5.000
    71.990    75.240    77.850    81.310    79.760    76.200    72.559     1.832    72.878     1.735     0.146     0.000     0.000     0.000     0.000     0.854     6.000
         *         *         *    44.540    38.750    44.310    40.663     0.434    41.777    -0.093     0.000     0.250     0.000     0.748     0.002     0.000     4.000
    55.550    55.450    63.010    64.360    64.230    68.360    55.194     2.607    55.714     2.538     0.723     0.002     0.000     0.000     0.275     0.000     1.000
         *         *         *    42.620    51.360    46.670    39.954     2.282    39.602     2.392     0.001     0.916     0.001     0.052     0.030     0.000     2.000
    27.750    31.030    43.010    36.300         *         *    32.222     2.579    31.255     3.531     0.000     0.589     0.017     0.388     0.006     0.000     2.000
    44.500         *         *         *         *         *    45.561     2.692    47.081     3.203     0.081     0.361     0.066     0.094     0.399     0.000     5.000
    62.340    55.620    64.850    70.680    74.120    85.510    57.441     4.257    57.454     4.253     0.988     0.000     0.001     0.000     0.006     0.006     1.000
         *         *         *    63.280    67.680    68.060    54.781     2.896    56.180     2.702     0.656     0.002     0.019     0.000     0.323     0.001     1.000
         *         *         *    59.720         *    62.120    50.398     2.603    49.792     2.703     0.265     0.074     0.017     0.000     0.644     0.000     5.000
    51.460    53.810    55.910    61.140    63.610    63.260    51.702     2.716    52.266     2.698     0.548     0.012     0.001     0.000     0.439     0.000     1.000
    57.310         *    62.030    61.080         *         *    55.382     2.439    56.017     2.426     0.657     0.009     0.001     0.000     0.333     0.001     1.000
    37.830         *         *         *         *         *    40.274     2.886    39.174     2.819     0.014     0.515     0.098     0.159     0.214     0.000     2.000
    35.810         *         *         *         *         *    38.798     2.972    37.835     2.996     0.008     0.534     0.104     0.179     0.174     0.000     2.000
    34.660    35.730    41.630    50.260         *         *    36.710     3.416    36.588     3.310     0.000     0.879     0.030     0.014     0.077     0.000     2.000
         *         *         *    64.130    64.840    64.130    54.168     2.526    56.242     2.244     0.540     0.007     0.016     0.000     0.437     0.000     1.000
    51.710    53.550    64.210    63.470    57.600    67.220    52.004     2.676    51.899     2.727     0.048     0.032     0.002     0.000     0.917     0.000     5.000
         *         *         *    52.270    48.270    53.430    42.634     2.208    41.989     2.296     0.008     0.775     0.001     0.031     0.184     0.000     2.000
         *         *         *    63.380    66.600    63.690    54.453     2.579    56.304     2.367     0.578     0.006     0.017     0.000     0.399     0.000     1.000
    63.540    66.070    70.580    67.280    74.980         *    62.279     2.933    62.166     2.922     0.802     0.000     0.000     0.000     0.017     0.182     1.000
    43.590    53.990         *         *    62.400         *    48.175     3.347    48.250     3.318     0.186     0.082     0.055     0.000     0.677     0.000     5.000
         *         *         *    52.260         *         *    45.086     2.759    47.117     2.882     0.036     0.445     0.043     0.013     0.463     0.000     5.000
         *         *         *    74.330    79.780    81.010    64.658     3.487    63.379     3.708     0.498     0.000     0.003     0.000     0.002     0.497     1.000
         *         *         *    48.520    43.630    39.610    43.202     0.402    45.718    -0.623     0.000     0.414     0.000     0.585     0.001     0.000     4.000
    64.470    69.870    74.240    67.960    78.470         *    64.799     3.047    64.345     3.058     0.572     0.000     0.000     0.000     0.013     0.415     1.000
         *         *         *    60.710    65.230    65.940    52.629     2.837    51.301     3.009     0.479     0.009     0.019     0.000     0.493     0.000     5.000
    50.430    53.700    57.840    51.850         *         *    49.639     2.335    49.705     2.584     0.073     0.211     0.008     0.007     0.702     0.000     5.000
         *         *         *    64.100    65.660         *    54.367     2.848    56.055     2.589     0.628     0.005     0.031     0.000     0.335     0.000     1.000
