0	0	0	1	1	1	1	1	0	0	0	0	0	274.8286	0	1	107130
0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	107131
0	0	0	0	0	.	.	0	0	1	1	1	1	238.7743	0	1	107132
0	0	0	0	0	0	0	0	1	0	1	0	1	236.8972	0	1	107201
1	0	0	1	1	1	1	1	1	0	0	1	1	0	.	1	107202
1	1	1	1	1	1	0	1	.	.	.	.	.	311.9048	1	1	107203
1	0	1	0	0	0	1	1	.	.	.	.	.	330.1508	0	1	107204
.	.	.	.	.	.	.	.	0	0	0	0	0	277.1861	0	1	107206
0	0	0	1	0	0	0	0	0	0	0	1	1	236.0768	0	1	107207
1	1	1	1	1	1	1	1	1	1	1	1	1	0	.	1	107208
1	1	1	1	1	1	1	1	1	1	1	1	1	220.551	1	1	107209
1	1	1	1	1	1	1	1	0	0	0	0	1	0	.	1	107210
0	0	0	1	1	1	1	1	.	.	.	.	.	283.9852	0	1	107211
0	0	1	0	0	0	0	0	0	0	0	0	0	277.5836	0	1	107212
1	1	1	1	1	1	1	1	1	0	1	1	1	277.6499	0	1	107213
0	0	0	.	.	.	.	.	1	1	1	1	1	261.7483	0	1	107215
0	0	0	0	0	0	0	0	0	0	0	0	1	333.2083	0	1	107216
0	0	0	1	1	.	1	1	1	1	1	1	1	324.9841	0	1	107217
1	0	1	0	0	1	1	1	.	.	.	.	.	230.6699	0	1	107218
1	1	1	0	0	0	0	0	.	.	.	.	.	0	.	1	107219
0	0	0	1	1	1	1	1	.	.	.	.	.	317.6429	0	1	107220
1	0	1	1	1	0	0	0	0	1	1	1	1	289.0383	0	1	107221
1	0	1	0	0	1	1	1	1	1	1	1	1	270.6076	1	1	107222
1	0	0	0	0	0	0	0	1	0	0	1	1	264.6081	0	1	107223
0	0	0	0	0	0	.	0	.	.	.	.	.	295.4493	0	1	107224
0	0	0	0	0	0	0	0	.	.	.	.	.	306.1279	0	1	107225
1	0	1	1	0	0	0	0	0	0	0	0	0	294.0114	.	1	107226
0	0	0	0	0	1	1	0	1	1	1	1	1	0	.	1	107229
0	0	1	0	0	0	0	0	1	0	0	1	0	0	.	1	107231
0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	107232
1	1	0	0	0	0	1	1	.	.	.	.	.	459.2431	0	1	108101
1	0	0	1	0	1	1	1	0	1	1	1	1	0	.	1	108103
