CASENUM,COHORT,AB39A,GA32A,KA46A,AB39B,AB39C,AB39D,AB39E,AB39F,AB39G,AB39H,GA32H,KA46H,AB39I,GA32I,KA46I,AB39J,AB39K,GA32K,KA46K,AB39L,GA32L,KA46L,AB39M,GA33A,KA47A,AB39N,AB39O,AB39P,AB39Q,AB39R,AB39S,AB39T,GA33H,KA47H,AB39U,GA33I,KA47I,AB39V,AB39W,GA33K,KA47K,AB39X,GA33L,KA47L,SCIENCEG7,SCIG8,SCIG11,MTH7,SCI7,SCI8,MOTHED,FATHED,PEDUC,PEDUC3,RSEDAN,RSEDAN6,RSEDAN5,RBACC,RMAJFIRST,RMAJFIRST2,RMAJLAST2,RMAJLAST,RGRADMAJ,RGRADMAJ10,RSTEMM,RSTEMMX,RSTEMMB,RSTEMMA,WEIGHT7,WEIGHT8,WEIGHT9,WEIGHT10,WEIGHT11,WEIGHT12,WEIGHTP1,WEIGHTP2,WEIGHTP4,WGT12A,WEIGHTR,GENDER,RACETH3,RACETH,MINORITY,STEM,STEMSUP,ENGINEER,MATHG7,MATHG8,MATHG10,MATHG11,MATHG12,FEMALE
4320,2,1,0,1,1,1,1,2,2,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,2,2,3,0,0,0,0,0,0,4,0,0,1,0,0,1,53.57,9999,45.43,2,1,1,2,5,5,4,7,2,1,0,8,0,0,0,0,0,0,22,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.4,2,3,3,0,0,0,0,55.41,9999,9999,9999,9999,0
4621,2,1,0,0,2,2,3,4,2,4,1,0,1,1,0,0,3,0,0,0,0,0,0,1,1,1,2,2,3,4,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,58.98,65.97,9999,2,1,1,5,4,5,4,13,4,3,1,6,0,0,6,0,0,0,18,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,3,3,0,0,0,0,62.63,59.98,9999,9999,9999,1
3255,2,1,1,1,2,2,5,1,-98,5,1,1,1,1,1,1,5,1,1,1,1,1,1,0,1,1,2,2,5,5,1,5,0,1,1,0,1,1,5,0,1,1,0,1,1,60.69,61.47,71.63,2,1,1,2,4,4,4,15,5,4,1,6,0,0,6,0,8,0,22,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0,0,0,0.4685,0.36,1,3,3,0,0,0,0,66.12,66.4,73.01,76.44,83.1,1
2924,2,1,NA,NA,2,1,3,4,2,1,1,NA,NA,1,NA,NA,3,1,NA,NA,1,NA,NA,0,NA,NA,2,3,3,4,4,4,0,NA,NA,1,NA,NA,3,1,NA,NA,0,NA,NA,67.51,62.71,9999,2,1,1,4,5,5,4,16,6,5,1,1,1,1,1,1,4,1,15,3,3,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0,0,0,0.4685,0.4,2,3,3,0,1,1,0,73.07,73.25,9999,9999,9999,0
4910,2,1,0,NA,1,1,5,5,2,5,0,0,NA,1,0,NA,3,0,0,NA,0,0,NA,0,1,NA,1,2,5,4,2,4,0,1,NA,0,0,NA,3,0,0,NA,0,1,NA,73.61,70.46,9999,2,1,1,4,5,5,4,15,5,4,1,9,0,0,9,0,10,0,18,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.4,2,3,3,0,0,0,0,70.2,70.62,77.75,9999,9999,0
1881,2,1,1,NA,3,2,4,2,3,5,1,0,NA,1,1,NA,3,1,0,NA,1,0,NA,0,1,NA,4,4,3,4,2,4,0,0,NA,0,0,NA,2,0,0,NA,0,0,NA,68.45,69.3,9999,2,1,1,4,4,4,4,13,4,3,1,10,0,0,6,0,0,0,18,1,1,0.4985,0.4588,0.4517,0.4589,0,0.4586,0,0,0,0.4685,0.36,1,3,3,0,0,0,0,65.86,63.93,73.69,9999,9999,1
2356,2,1,0,NA,2,2,5,2,2,5,0,1,NA,1,0,NA,3,1,1,NA,0,0,NA,0,0,NA,2,4,5,5,2,5,0,0,NA,0,0,NA,3,0,0,NA,0,0,NA,55.09,59.67,9999,2,1,1,5,4,5,4,15,5,4,1,9,0,0,7,0,7,0,61,0,0,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,-99,-99,9999,0,0,0,63.32,65.1,60.14,9999,9999,1
4262,2,0,0,NA,3,3,4,2,2,4,1,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,NA,0,NA,NA,3,3,3,2,2,3,0,NA,NA,0,NA,NA,3,0,NA,NA,0,NA,NA,67.55,60.65,9999,2,1,1,4,4,4,4,13,4,3,1,5,1,1,5,0,0,0,18,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,3,3,0,0,0,0,52.3,45.55,9999,9999,9999,1
5277,2,0,0,0,2,3,4,3,3,2,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,3,3,3,2,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,67.81,68.52,9999,2,1,1,5,5,5,4,13,4,3,1,10,0,0,9,0,0,0,22,1,1,0.4985,0.4588,0.4517,0.4589,0,0.4586,0.4585,0,0,0.4685,0.4,2,3,3,0,0,0,0,77.48,75.14,9999,9999,9999,0
4762,2,0,0,0,5,5,5,1,1,1,0,1,0,0,1,0,4,1,1,0,1,1,1,1,1,1,2,-98,4,4,1,4,0,0,0,1,0,0,4,0,0,0,0,0,0,67.89,63.35,76.23,2,1,1,5,-99,5,4,13,4,3,1,8,0,0,8,0,0,0,22,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,-99,-99,9999,0,0,0,54.13,56.79,71.14,76.36,82.88,1
4334,2,1,1,NA,2,2,5,-98,4,4,1,1,NA,1,1,NA,4,NA,1,NA,0,1,NA,1,0,NA,2,2,5,3,2,4,0,1,NA,0,1,NA,5,0,1,NA,0,1,NA,51.99,61.54,9999,2,1,1,4,4,4,4,15,5,4,1,6,0,0,6,0,6,0,18,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,3,3,0,0,0,0,56.71,61.11,74.82,9999,9999,1
2578,2,NA,NA,NA,-98,-98,-98,-98,-98,-98,NA,NA,NA,NA,NA,NA,-98,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98,-98,-98,-98,-98,-98,NA,NA,NA,NA,NA,NA,-98,NA,NA,NA,NA,NA,NA,68.89,9999,9999,2,1,-99,3,4,4,4,14,4,3,1,6,0,0,6,0,0,0,63,0,0,0.4985,0.4588,0.4517,0.4589,0.5234,0,0.4585,0,0,0.4685,0.4,2,-99,-99,9999,0,0,0,69.61,9999,9999,9999,9999,0
4590,2,0,NA,NA,4,4,4,2,3,3,0,NA,NA,0,NA,NA,3,0,NA,NA,0,NA,NA,0,NA,NA,4,4,4,2,3,3,0,NA,NA,0,NA,NA,3,0,NA,NA,0,NA,NA,33.11,9999,9999,2,1,-99,2,4,4,4,5,2,1,0,9,0,0,0,0,0,0,63,0,0,0.4985,0.4588,0,0,0,0,0,0,0,0,0.36,1,3,3,0,0,0,0,43.2,9999,9999,9999,9999,1
6547,2,1,1,1,1,1,5,5,2,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,5,-98,5,1,1,1,1,1,1,5,1,0,1,1,1,1,69.24,73.48,9999,2,1,1,4,4,4,4,13,4,3,1,1,1,1,1,0,0,0,20,2,2,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,3,4,0,0,1,0,72.48,76.26,81.25,9999,9999,1
5210,2,0,1,NA,4,2,3,2,5,4,0,0,NA,NA,0,NA,2,1,1,NA,0,0,NA,0,1,NA,2,5,3,1,2,3,0,1,NA,1,0,NA,1,0,0,NA,1,0,NA,46.68,9999,9999,2,1,1,3,5,5,4,9,3,2,0,1,1,0,0,0,0,0,22,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,3,3,0,0,0,0,43.74,9999,51.21,9999,9999,1
5362,2,0,0,0,4,4,5,3,4,2,1,1,1,1,0,0,5,1,1,0,1,0,0,0,0,0,3,2,5,2,1,5,0,0,1,0,0,0,5,0,0,0,0,0,0,47.84,9999,66.32,2,1,1,3,3,3,3,13,4,3,1,6,0,0,6,0,0,0,23,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,3,3,0,0,0,0,52.13,9999,66.58,69.04,63.41,1
4802,2,1,0,NA,2,2,5,4,2,2,1,1,NA,1,1,NA,4,1,1,NA,1,0,NA,1,1,NA,3,2,5,4,1,2,1,1,NA,1,1,NA,4,1,1,NA,1,1,NA,65.09,70.24,67.95,2,1,1,4,4,4,4,14,4,3,1,9,0,0,9,0,0,0,32,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,3,3,0,0,0,0,60.63,60.22,76.37,81.31,9999,1
5717,2,1,NA,NA,2,2,5,5,3,5,1,NA,NA,1,NA,NA,5,0,NA,NA,0,NA,NA,1,NA,NA,2,2,4,4,2,4,0,NA,NA,1,NA,NA,4,0,NA,NA,0,NA,NA,62.9,63.98,9999,2,1,1,4,4,4,4,14,4,3,1,1,1,0,6,0,0,0,22,1,1,0.4985,0.4588,0.4517,0.4393,0,0,0,0,0,0,0.36,1,3,3,0,0,0,0,64.76,62.34,9999,9999,9999,1
1547,2,0,1,NA,3,2,5,4,2,1,1,1,NA,1,1,NA,5,1,1,NA,1,1,NA,1,1,NA,1,1,4,5,5,5,1,1,NA,1,1,NA,5,1,1,NA,1,1,NA,67.2,9999,71.86,2,1,1,4,3,4,4,14,4,3,1,3,1,0,6,0,0,0,43,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.4,2,3,3,0,0,0,0,63.88,61.61,9999,72.97,9999,0
1682,2,1,0,NA,1,1,1,5,1,5,1,0,NA,1,0,NA,1,1,0,NA,1,0,NA,1,0,NA,1,1,1,5,2,5,1,0,NA,1,0,NA,1,1,0,NA,1,0,NA,70.08,75.12,9999,2,1,1,4,5,5,4,15,5,4,1,10,0,0,9,0,8,0,18,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.4,2,3,3,0,0,0,0,68.92,63.21,80.48,9999,9999,0
1184,2,1,1,1,2,2,2,4,2,4,1,1,0,NA,1,1,4,0,1,0,0,1,0,0,0,0,3,3,4,4,2,4,0,1,0,0,1,0,4,0,1,0,0,1,0,44.03,51.6,66.37,2,1,1,2,2,2,1,16,6,5,1,6,0,0,6,0,5,0,17,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,-99,-99,9999,0,0,0,58.83,58.28,69.47,74.75,78.66,1
6516,2,1,NA,NA,1,1,3,5,1,4,0,NA,NA,0,NA,NA,4,0,NA,NA,0,NA,NA,0,NA,NA,4,4,4,2,1,2,0,NA,NA,0,NA,NA,4,0,NA,NA,0,NA,NA,46.5,38.85,9999,2,1,1,2,4,4,4,13,4,3,1,8,0,0,8,0,0,0,22,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.4,2,-99,-99,9999,0,0,0,42.64,48.26,9999,9999,9999,0
5431,2,1,NA,1,2,2,5,3,3,5,1,NA,1,0,NA,1,5,1,NA,1,1,NA,1,0,NA,1,2,2,5,4,3,5,0,NA,1,0,NA,1,5,0,NA,1,0,NA,1,72.85,69.91,85.01,2,1,1,5,5,5,4,15,5,4,1,6,0,0,6,0,6,0,18,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,3,3,0,0,0,0,76.1,74.11,9999,91.17,9999,1
4215,2,0,NA,NA,4,2,4,3,1,4,0,NA,NA,1,NA,NA,3,0,NA,NA,1,NA,NA,0,NA,NA,3,2,3,5,2,5,0,NA,NA,0,NA,NA,3,0,NA,NA,1,NA,NA,53.97,58.8,73.92,2,1,1,4,4,4,4,14,4,3,1,9,0,0,9,0,0,0,25,1,1,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,3,3,0,0,0,0,57.89,60.19,9999,76.95,9999,1
6284,2,1,1,0,2,2,5,3,2,5,0,1,1,1,1,1,5,1,1,1,1,0,1,1,1,1,2,1,5,4,2,5,0,0,1,0,0,1,5,1,1,1,1,0,1,69.17,71.37,87.57,2,1,1,4,5,5,4,17,6,5,1,9,0,0,6,1,4,1,11,3,3,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,3,3,0,1,1,0,75.12,75.91,82.15,91.92,9999,1
4588,2,0,NA,NA,4,2,5,2,2,4,0,NA,NA,0,NA,NA,2,0,NA,NA,0,NA,NA,1,NA,NA,3,2,5,4,2,4,0,NA,NA,0,NA,NA,5,0,NA,NA,0,NA,NA,63.53,64.06,9999,2,1,1,5,5,5,4,15,5,4,1,10,0,0,8,0,7,0,61,0,0,0.4985,0.4588,0.4517,0.4589,0.5234,0.4586,0.4585,0,0,0.4685,0.36,1,3,3,0,0,0,0,56.53,53.14,9999,9999,9999,1
3678,2,0,0,NA,5,5,3,-98,1,5,0,0,NA,1,1,NA,3,1,0,NA,0,0,NA,0,0,NA,3,3,3,3,3,3,NA,0,NA,0,0,NA,3,1,0,NA,1,0,NA,44.15,9999,9999,3,1,1,2,3,3,3,13,4,3,1,9,0,0,9,0,0,0,32,1,1,1.8436,1.889,1.8987,1.986,2.4785,2.5483,2.5157,0,0,2.2994,1.45,1,3,3,0,0,0,0,42.96,9999,9999,9999,9999,1
1196,2,1,0,NA,2,1,-96,-98,5,5,0,0,NA,0,0,NA,3,0,0,NA,0,1,NA,1,1,NA,1,1,3,5,5,5,0,0,NA,0,0,NA,3,0,0,NA,0,0,NA,64.05,62.04,9999,3,1,1,2,4,4,4,13,4,3,1,8,0,0,8,0,0,0,24,2,2,1.8436,1.889,1.8987,1.986,2.4785,2.5483,2.5157,0,0,2.2994,3.05,2,3,3,0,0,1,0,60.02,62.28,63.56,9999,9999,0
2287,2,0,1,1,3,2,5,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,47.15,9999,9999,2,1,1,2,2,2,1,13,4,3,1,9,0,0,9,0,0,0,22,1,1,1.8436,1.889,1.8987,1.986,2.4785,2.5483,2.5157,0,0,2.2994,1.45,1,3,3,0,0,0,0,41.16,39.19,9999,9999,9999,1
