     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.001     0.000     0.026     0.000     0.000     0.000     0.000     0.000     0.011     0.000     0.963     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000
     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.065     0.000     0.338     0.088     0.000     0.000     0.000     0.000     0.027     0.000     0.429     0.053     0.000     0.000     0.000     0.000     3.000     3.000    11.000
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.076     0.000     0.004     0.005     0.800     0.000     0.021     0.000     0.000     0.000     0.000     0.001     0.084     0.000     0.007     2.000     2.000     6.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.008     0.039     0.000     0.007     0.000     0.000     0.000     0.000     0.095     0.720     0.000     0.131     0.000     0.000     0.000     0.000     3.000     2.000    10.000
     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.267     0.000     0.273     0.000     0.000     0.000     0.000     0.000     0.113     0.000     0.347     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000
     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.014     0.000     0.432     0.000     0.000     0.000     0.000     0.000     0.006     0.000     0.548     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000
     0.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.138     0.704     0.000     0.132     0.000     0.012     0.000     0.001     0.001     0.009     0.000     0.002     0.000     0.000     0.000     0.000     1.000     2.000     2.000
     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.013     0.068     0.000     0.013     0.023     0.716     0.000     0.067     0.000     0.000     0.000     0.000     0.003     0.075     0.000     0.022     2.000     2.000     6.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.002     0.000     0.053     0.000     0.016     0.000     0.872     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.056     0.000     2.000     3.000     7.000
     1.000     0.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.111     0.008     0.012     0.820     0.000     0.000     0.000     0.001     0.004     0.000     0.001     0.042     0.000     0.000     0.000     0.000     1.000     4.000     4.000
